<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
BIC,20130621,6.9898,7.2722,6.9898,6.9898,103920
BIC,20130624,7.4134,7.4134,6.9898,7.2722,23930
BIC,20130625,6.9898,6.9898,6.7780,6.7780,28750
BIC,20130626,6.7780,6.9898,6.3544,6.9192,10650
BIC,20130627,6.9192,7.0604,6.8486,6.8486,14620
BIC,20130628,7.0604,7.0604,6.9192,6.9898,6190
BIC,20130701,7.0604,7.0604,6.9898,6.9898,330
BIC,20130702,6.9898,7.0604,6.9192,7.0604,5270
BIC,20130703,7.0604,7.0604,7.0604,7.0604,100
BIC,20130704,6.8486,7.0604,6.8486,7.0604,5050
BIC,20130705,6.9898,7.0604,6.8486,6.9898,9400
BIC,20130708,6.7780,6.9898,6.7780,6.9192,4960
BIC,20130709,6.7780,6.8486,6.7074,6.8486,6400
BIC,20130710,6.8486,6.8486,6.6368,6.8486,5580
BIC,20130711,6.8486,6.8486,6.8486,6.8486,110
BIC,20130712,6.9898,6.9898,6.7074,6.9192,21170
BIC,20130715,6.9898,6.9898,6.9192,6.9898,6510
BIC,20130716,6.9898,7.0604,6.9898,7.0604,6000
BIC,20130717,7.0604,7.0604,6.5662,6.9192,10280
BIC,20130718,6.8486,6.9192,6.7074,6.8486,2920
BIC,20130719,6.9898,6.9898,6.7780,6.8486,4740
BIC,20130722,6.9898,6.9898,6.7780,6.8486,2610
BIC,20130723,6.7780,6.7780,6.4250,6.6368,47500
BIC,20130724,6.7074,6.7780,6.5662,6.5662,11870
BIC,20130725,6.5662,6.7074,6.2838,6.2838,11290
BIC,20130726,6.1426,6.6368,6.1426,6.5662,620
BIC,20130729,6.4956,6.4956,6.2838,6.2838,1680
BIC,20130730,6.5662,6.6368,6.2838,6.4956,9700
BIC,20130731,6.5662,6.6368,6.2838,6.5662,2600
BIC,20130801,6.5662,6.6368,6.4956,6.6368,10960
BIC,20130802,6.4956,6.6368,6.4956,6.6368,5100
BIC,20130805,6.3544,6.5662,6.3544,6.3544,3130
BIC,20130806,6.2838,6.3544,5.9308,6.3544,70200
BIC,20130807,6.3544,6.3544,6.2838,6.3544,4060
BIC,20130808,6.3544,6.3544,6.2132,6.2132,13000
BIC,20130809,6.3544,6.4956,6.2132,6.4956,47010
BIC,20130812,6.6368,6.6368,6.3544,6.4956,11010
BIC,20130813,6.5662,6.5662,6.2838,6.4250,1230
BIC,20130814,6.4250,6.4250,6.2132,6.2132,11590
BIC,20130815,6.4250,6.4250,6.2838,6.3544,35880
BIC,20130816,6.4956,6.4956,6.2838,6.4250,4730
BIC,20130819,6.4250,6.4956,6.2132,6.4250,11530
BIC,20130820,6.3544,6.3544,6.2838,6.3544,12730
BIC,20130821,6.2132,6.3544,6.1426,6.1426,21000
BIC,20130822,6.1426,6.2132,6.1426,6.1426,18190
BIC,20130823,6.2132,6.2132,6.1426,6.2132,10240
BIC,20130826,6.2132,6.2838,6.1426,6.2838,12300
BIC,20130827,6.2838,6.2838,6.2132,6.2838,2230
BIC,20130828,6.1426,6.1426,6.0014,6.0719,12620
BIC,20130829,6.2837,6.2837,6.0013,6.0719,640
BIC,20130830,6.2131,6.2132,6.2131,6.2132,2270
BIC,20130903,6.2132,6.2132,6.2132,6.2132,1100
BIC,20130904,6.1426,6.3544,6.1426,6.3544,4530
BIC,20130905,6.2132,6.4250,6.2132,6.4250,56340
BIC,20130906,6.3544,6.4250,6.3544,6.4250,1800
BIC,20130909,6.4956,6.4956,6.2838,6.4250,660
BIC,20130910,6.3544,6.4956,6.3544,6.4956,5560
BIC,20130911,6.4250,6.4250,6.4250,6.4250,20
BIC,20130912,6.4956,6.4956,6.4956,6.4956,200
BIC,20130913,6.2132,6.2838,6.2132,6.2132,20000
BIC,20130916,6.4250,6.4250,6.2132,6.4250,310
BIC,20130917,6.2132,6.2838,6.2132,6.2838,8450
BIC,20130918,6.2132,6.3544,6.2132,6.3544,7720
BIC,20130919,6.2838,6.2838,6.2132,6.2838,2020
BIC,20130920,5.9308,6.3544,5.9308,6.3544,4120
BIC,20130923,6.3544,6.3544,6.3544,6.3544,10
BIC,20130924,6.3544,6.3544,6.2132,6.3544,1040
BIC,20130925,6.3544,6.3544,6.2132,6.2838,1500
BIC,20130926,6.2132,6.2838,6.0720,6.2838,16110
BIC,20130927,6.1426,6.2838,6.1426,6.2838,5330
BIC,20130930,6.4250,6.4250,6.0014,6.3544,8490
BIC,20131001,6.3544,6.4250,6.2838,6.3544,6400
BIC,20131002,6.2838,6.4250,6.2838,6.4250,29560
BIC,20131003,6.4250,6.4956,6.1426,6.1426,27710
BIC,20131004,6.4250,6.4250,6.2132,6.2838,28160
BIC,20131007,6.4250,6.4956,6.3544,6.4250,23510
BIC,20131008,6.4250,6.4956,6.4250,6.4956,14230
BIC,20131009,6.4250,6.4250,6.2838,6.4250,2750
BIC,20131010,6.3544,6.4250,6.2838,6.4250,25570
BIC,20131011,6.3544,6.4956,6.2838,6.4956,35130
BIC,20131014,6.4250,6.4250,6.3544,6.4250,4940
BIC,20131015,6.4250,6.4956,6.3544,6.4956,18020
BIC,20131016,6.4250,6.4250,6.3544,6.4250,12540
BIC,20131017,6.4956,6.7780,6.4250,6.7780,48860
BIC,20131018,6.8486,6.8486,6.6368,6.6368,11290
BIC,20131021,6.9192,6.9192,6.6368,6.7780,60340
BIC,20131022,6.7780,6.8486,6.6368,6.6368,4670
BIC,20131023,6.9192,6.9192,6.6368,6.7780,20310
BIC,20131024,6.7780,7.2016,6.7780,7.1310,182750
BIC,20131025,6.9898,7.2722,6.9192,7.0604,43830
BIC,20131028,6.9898,7.1310,6.9192,6.9898,84620
BIC,20131029,6.8486,6.9898,6.8486,6.9898,19050
BIC,20131030,7.1310,7.3428,7.0604,7.2722,100700
BIC,20131031,7.2016,7.2722,7.0604,7.1310,50250
BIC,20131101,7.0604,7.2016,7.0604,7.1310,76850
BIC,20131104,7.0604,7.1310,7.0604,7.1310,72480
BIC,20131105,7.2016,7.2016,7.0604,7.0604,120370
BIC,20131106,7.0604,7.2016,7.0604,7.2016,117740
BIC,20131107,7.1310,7.2016,7.0604,7.1310,63950
BIC,20131108,7.2016,7.2016,7.0604,7.0604,101490
BIC,20131111,7.1310,7.1310,6.9898,7.0604,63460
BIC,20131112,7.0604,7.2722,7.0604,7.2722,163860
BIC,20131113,7.4134,7.4134,7.1310,7.2016,18100
BIC,20131114,7.1310,7.2016,7.1310,7.2016,11940
BIC,20131115,7.1310,7.2016,7.1310,7.1310,9640
BIC,20131118,7.0604,7.3428,7.0604,7.3428,74110
BIC,20131119,7.2722,7.4134,7.2722,7.3428,24280
BIC,20131120,7.3428,7.4134,7.3428,7.4134,30330
BIC,20131121,7.4134,7.9076,7.3428,7.4134,225510
BIC,20131122,7.4134,7.9076,7.4134,7.8370,183460
BIC,20131125,7.9076,8.2606,7.9076,8.1901,174790
BIC,20131126,8.0489,8.4725,8.0489,8.4019,135450
BIC,20131127,8.1901,8.6137,8.1901,8.4019,215150
BIC,20131128,8.2607,8.4019,8.2607,8.2607,99460
BIC,20131129,8.4019,8.4019,8.0489,8.2607,30380
BIC,20131202,8.2607,8.3313,8.1195,8.2607,64300
BIC,20131203,8.1901,8.3313,8.1901,8.3313,77490
BIC,20131204,8.3313,8.8961,8.2607,8.6137,247190
BIC,20131205,8.7549,8.7549,8.4725,8.7549,40320
BIC,20131206,8.8255,9.0373,8.6843,8.7549,134330
BIC,20131209,8.7549,9.1079,8.7549,9.1079,106550
BIC,20131210,9.0373,9.1785,8.9667,9.0373,154790
BIC,20131211,9.1079,9.1079,8.8255,9.1079,121890
BIC,20131212,8.8961,9.1079,8.8255,9.1079,51900
BIC,20131213,9.0373,9.1079,8.9667,9.1079,74260
BIC,20131216,8.7549,9.1785,8.7549,8.8255,99850
BIC,20131217,8.7549,9.2491,8.7549,9.1785,135980
BIC,20131218,9.2491,9.8139,9.1785,9.7434,104680
BIC,20131219,10.0258,10.1670,9.8846,10.0964,63490
BIC,20131220,10.0964,10.5906,10.0964,10.3082,367630
BIC,20131223,10.2376,10.2376,9.6021,9.6021,11400
BIC,20131224,9.3903,9.3903,8.9667,9.1785,81680
BIC,20131225,9.1079,9.3197,9.1079,9.3197,3820
BIC,20131226,9.3903,9.3903,9.1785,9.3197,6310
BIC,20131227,9.1079,9.1785,8.9667,9.1785,3130
BIC,20131230,8.6137,9.1079,8.5431,8.6137,20280
BIC,20131231,8.3313,9.0373,8.3313,9.0373,19670
BIC,20140102,9.0373,9.0373,8.8961,9.0373,6580
BIC,20140103,9.0373,9.0373,8.8255,8.8961,6680
BIC,20140106,8.8961,8.9667,8.8255,8.8255,5590
BIC,20140107,8.8255,9.3903,8.8255,9.1079,40840
BIC,20140108,8.8961,9.1079,8.8255,9.1079,4110
BIC,20140109,9.1079,9.1079,8.8255,8.8961,14910
BIC,20140110,8.8961,9.0373,8.8961,8.8961,10830
BIC,20140113,8.8255,9.0373,8.8255,8.9667,21660
BIC,20140114,8.8255,9.0373,8.8255,8.8255,64010
BIC,20140115,8.8255,9.0373,8.8255,8.9667,45620
BIC,20140116,8.8961,8.8961,8.7549,8.7549,40530
BIC,20140117,8.8961,8.8961,8.7549,8.8961,26620
BIC,20140120,8.8255,8.8961,8.7549,8.7549,71250
BIC,20140121,8.7549,8.7549,8.5431,8.6137,24250
BIC,20140122,8.8255,8.8961,8.6137,8.7549,117610
BIC,20140123,8.8255,8.8255,8.7549,8.8255,20820
BIC,20140124,8.8961,8.8961,8.7549,8.8255,10100
BIC,20140127,8.6843,8.8961,8.6843,8.6843,32820
BIC,20140206,8.4725,8.8255,8.4725,8.8255,6130
BIC,20140207,8.7549,8.8961,8.7549,8.8255,22950
BIC,20140210,8.7549,8.8961,8.7549,8.8961,43020
BIC,20140211,8.8961,9.1785,8.8961,8.9667,98380
BIC,20140212,8.9667,9.5315,8.9667,9.5315,103420
BIC,20140213,9.4609,9.4609,9.2491,9.4609,27600
BIC,20140214,9.3903,9.4609,9.2491,9.3197,33190
BIC,20140217,9.4609,9.4609,9.1785,9.1785,49890
BIC,20140218,9.1079,9.3197,9.1079,9.1785,21780
BIC,20140219,9.1785,9.3197,9.1785,9.2491,43480
BIC,20140220,9.3903,9.3903,9.0373,9.2491,61400
BIC,20140221,9.1785,9.3197,9.1079,9.2491,14250
BIC,20140224,9.1079,9.3197,9.1079,9.1785,18480
BIC,20140225,9.1785,9.2491,9.1079,9.1785,16810
BIC,20140226,9.1785,9.8140,9.1079,9.8140,109780
BIC,20140227,10.0964,10.0964,9.4609,9.4609,28590
BIC,20140228,9.4609,9.7434,9.3903,9.7434,21240
BIC,20140303,9.5316,9.6728,9.1079,9.1079,51450
BIC,20140304,9.1785,9.4609,9.0373,9.4609,19420
BIC,20140305,9.3903,9.4609,9.3197,9.3903,21780
BIC,20140306,9.3903,9.4609,9.3197,9.3903,34260
BIC,20140307,9.2491,9.4609,9.2491,9.3903,36280
BIC,20140310,9.2491,9.3903,9.1785,9.3903,49060
BIC,20140311,9.3903,9.5315,9.2491,9.3903,72960
BIC,20140312,9.3903,9.3903,9.2491,9.3903,18370
BIC,20140313,9.2491,9.3197,9.1785,9.1785,55230
BIC,20140314,9.3903,9.8139,9.3903,9.6021,548620
BIC,20140317,9.8139,9.8845,9.6727,9.6728,191460
BIC,20140318,9.7434,9.7434,9.6021,9.6021,140750
BIC,20140319,9.6021,9.6728,9.3903,9.6728,165740
BIC,20140320,9.7434,9.7434,9.4610,9.6728,80080
BIC,20140321,9.6728,9.7434,9.5316,9.6728,137180
BIC,20140324,9.7434,9.7434,9.5316,9.6728,277440
BIC,20140325,9.8140,10.3082,9.8140,10.3082,505850
BIC,20140326,10.9436,11.0142,10.8730,11.0142,670590
BIC,20140327,10.6612,11.1554,10.4494,10.7318,206010
BIC,20140328,10.8730,11.1554,10.7318,10.9436,282710
BIC,20140331,10.9436,11.1554,10.5200,10.5200,131480
BIC,20140401,10.3788,10.3788,9.8140,9.8140,475790
BIC,20140402,9.6022,9.8846,9.1786,9.3903,345110
BIC,20140403,9.3903,9.6728,9.3197,9.6728,96970
BIC,20140404,9.6022,9.6728,9.4610,9.6021,83310
BIC,20140407,9.6021,9.6728,9.4609,9.6728,119040
BIC,20140408,9.6728,9.7434,9.5316,9.6021,81480
BIC,20140410,9.6021,9.6727,9.5315,9.6021,117910
BIC,20140411,9.4609,10.0963,9.3903,9.8846,105780
BIC,20140414,9.7434,9.7434,9.5315,9.5315,56750
BIC,20140415,9.4609,9.4609,9.1785,9.1785,125090
BIC,20140416,9.0373,9.1079,8.5431,8.6843,130240
BIC,20140417,8.9667,8.9667,8.8255,8.9667,24080
BIC,20140418,8.9667,8.9667,8.4725,8.6137,43400
BIC,20140421,8.4725,8.5431,8.3313,8.3313,43630
BIC,20140422,8.1901,8.4019,8.1901,8.4019,29160
BIC,20140423,8.4725,8.4725,8.2607,8.3313,16240
BIC,20140424,8.2607,8.3313,8.1901,8.3313,23340
BIC,20140425,8.3313,8.5431,8.3313,8.4019,14240
BIC,20140428,8.4019,8.4019,8.2607,8.4019,19090
BIC,20140429,8.3313,8.4019,8.1901,8.4019,18000
BIC,20140505,8.0489,8.2607,7.8371,8.2607,40290
BIC,20140506,7.7665,7.7665,7.6958,7.6958,140810
BIC,20140507,7.6958,7.9782,7.6958,7.9077,2530
BIC,20140508,7.4135,7.4841,7.4134,7.4134,244000
BIC,20140509,7.0604,7.5546,7.0604,7.5546,68330
BIC,20140512,7.4134,7.4134,7.0604,7.1310,187700
BIC,20140513,7.1310,7.2722,6.7074,7.0604,90630
BIC,20140514,7.2016,7.4134,7.1310,7.2016,34620
BIC,20140515,7.3428,7.3428,6.9898,7.2016,66100
BIC,20140516,6.9898,7.2016,6.8486,7.2016,62270
BIC,20140519,7.2016,7.4134,7.2016,7.4134,12520
BIC,20140520,7.4134,7.4134,7.2016,7.4134,35910
BIC,20140521,7.3428,7.9076,7.3428,7.8370,214870
BIC,20140522,7.8370,7.9076,7.6958,7.8370,87050
BIC,20140523,7.5546,7.7664,7.5546,7.6252,58890
BIC,20140526,7.4840,7.7664,7.4840,7.7664,75090
BIC,20140527,7.7664,7.8370,7.6252,7.7664,106870
BIC,20140528,7.9076,7.9076,7.6252,7.6252,42890
BIC,20140529,7.6958,7.6958,7.4840,7.5546,83040
BIC,20140530,7.4840,7.6252,7.4134,7.6252,71310
BIC,20140602,7.6252,7.6252,7.4134,7.4840,32720
BIC,20140603,7.4134,7.5546,7.4134,7.4840,75790
BIC,20140604,7.4840,7.4840,7.3428,7.4840,20040
BIC,20140605,7.3428,7.4840,7.3428,7.4840,3300
BIC,20140606,7.4840,7.4840,7.4840,7.4840,20620
BIC,20140609,7.6252,7.6252,7.4840,7.4840,19080
BIC,20140610,7.4840,7.5546,7.4840,7.4840,9410
BIC,20140611,7.5546,7.6252,7.4840,7.5546,33580
BIC,20140612,7.5546,7.6958,7.5546,7.6252,13160
BIC,20140613,7.6252,7.7664,7.5546,7.6958,46960
BIC,20140616,7.4840,7.6252,7.4840,7.5546,32050
BIC,20140617,7.5546,7.6252,7.4840,7.5546,23340
BIC,20140618,7.5546,7.9076,7.5546,7.7664,194890
BIC,20140619,7.5546,7.8370,7.5546,7.7664,62980
BIC,20140620,7.7664,7.8370,7.7664,7.7664,19320
BIC,20140623,7.7664,7.7664,7.6252,7.6252,25600
BIC,20140624,7.6958,7.6958,7.4840,7.6252,32670
BIC,20140625,7.6958,7.9783,7.6958,7.9783,178290
BIC,20140626,8.0489,8.0489,7.8371,7.9783,51790
BIC,20140627,7.9783,7.9783,7.7664,7.7664,37080
BIC,20140630,7.7664,7.9076,7.6958,7.6958,86180
BIC,20140701,7.7664,7.9076,7.6958,7.7664,80300
BIC,20140702,7.9076,8.0488,7.7664,7.9783,142710
BIC,20140703,8.0489,8.0489,7.9077,8.0489,163860
BIC,20140704,8.1195,8.1901,8.0489,8.1195,197240
BIC,20140707,8.3515,8.5061,8.2742,8.3878,99060
BIC,20140708,8.3878,8.3878,8.1548,8.3101,60290
BIC,20140709,8.3101,8.4654,8.2324,8.4654,71460
BIC,20140710,8.3877,8.3877,8.1547,8.2324,82460
BIC,20140711,8.3101,8.3101,8.1547,8.1548,25280
BIC,20140714,8.2325,8.2325,8.0771,8.0771,47340
BIC,20140715,8.1548,8.2324,8.0771,8.2324,39190
BIC,20140716,8.3101,8.3101,8.1547,8.1548,57190
BIC,20140717,8.1548,8.1548,8.0771,8.1548,29560
BIC,20140718,7.9995,8.3101,7.9995,8.2324,81490
BIC,20140721,8.2324,8.3101,8.1547,8.1548,58110
BIC,20140722,8.2325,8.3101,8.1548,8.2324,78740
BIC,20140723,8.2324,8.7760,8.2324,8.6208,351430
BIC,20140724,8.6208,8.8538,8.4655,8.6984,257470
BIC,20140725,8.4654,8.6984,8.3877,8.3878,103420
BIC,20140728,8.3101,8.3101,8.1548,8.3101,151080
BIC,20140729,8.1548,8.3101,7.9218,8.3101,91360
BIC,20140730,8.0771,8.3101,8.0771,8.1548,26280
BIC,20140731,8.2325,8.4655,8.0771,8.3101,49900
BIC,20140801,8.3101,8.3878,8.2324,8.3101,31380
BIC,20140804,8.3101,8.3878,8.1548,8.3878,81580
BIC,20140805,8.3878,8.5431,8.3878,8.4654,58870
BIC,20140806,8.4654,8.6207,8.4654,8.5431,131330
BIC,20140807,8.5431,8.5431,8.4654,8.4654,10280
BIC,20140808,8.4654,8.5431,8.3877,8.5431,94350
BIC,20140811,8.4654,8.4654,8.3101,8.3101,35220
BIC,20140812,8.3101,8.3878,8.2324,8.3878,37150
BIC,20140813,8.3878,8.3878,8.3101,8.3101,42270
BIC,20140814,8.3101,8.4654,8.3101,8.3878,89440
BIC,20140815,8.2325,8.3878,8.2325,8.3101,33620
BIC,20140818,8.3101,8.5431,8.3101,8.4654,65350
BIC,20140819,8.4654,8.4654,8.3101,8.3101,115780
BIC,20140820,8.3878,8.8538,8.3878,8.8537,356980
BIC,20140821,9.0867,9.3197,9.0867,9.1644,359040
BIC,20140822,9.1644,9.1644,8.7761,9.0091,153410
BIC,20140825,9.0091,9.0091,8.8538,9.0091,226210
BIC,20140826,8.9314,9.1644,8.6984,9.0091,137380
BIC,20140827,9.0091,9.0091,8.7761,8.8537,182080
BIC,20140828,8.8537,9.0090,8.6984,8.9314,240250
BIC,20140829,8.9314,9.0091,8.8537,9.0091,82370
BIC,20140903,8.9314,9.2421,8.9314,9.0867,242060
BIC,20140904,9.0090,9.1644,8.9314,9.0091,137570
BIC,20140905,8.9314,9.1644,8.9314,9.0867,82090
BIC,20140908,9.1644,9.4750,9.1644,9.3974,296700
BIC,20140909,9.4751,9.4751,9.0091,9.0867,221050
BIC,20140910,9.0867,9.0867,8.9314,9.0867,52170
BIC,20140911,9.2420,9.6303,9.1644,9.5527,296220
BIC,20140912,9.4750,9.6304,9.3974,9.4751,236870
BIC,20140915,9.6304,9.6304,9.3197,9.3197,122770
BIC,20140916,9.3197,9.3974,9.1644,9.3974,222980
BIC,20140917,9.4751,9.4751,9.3197,9.3974,133510
BIC,20140918,9.3197,9.7081,9.2421,9.5527,409860
BIC,20140919,9.5527,9.7080,9.3197,9.5527,348050
BIC,20140922,9.6304,10.0187,9.6304,9.7857,293730
BIC,20140923,9.7857,10.0187,9.7080,9.9410,278380
BIC,20140924,9.8633,10.3293,9.8633,10.0964,403310
BIC,20140925,10.2517,10.7177,10.1741,10.7177,790540
BIC,20140926,10.8730,11.2614,10.4070,11.0284,713670
BIC,20140929,11.0284,11.2614,10.8731,11.0284,477220
BIC,20140930,10.8731,10.9507,10.7954,10.7954,560540
BIC,20141001,10.8731,11.4944,10.8731,11.4943,771440
BIC,20141002,11.6496,12.2709,11.6496,11.9603,919790
BIC,20141003,11.9603,12.2710,11.8826,11.8827,676000
BIC,20141006,11.8827,12.1157,11.8050,12.1157,525510
BIC,20141007,12.1157,12.1157,11.6497,11.6497,539110
BIC,20141008,11.6497,12.1934,11.6497,11.8827,911080
BIC,20141009,11.8827,12.1157,11.8050,11.8827,435820
BIC,20141010,11.9604,12.4264,11.7274,12.0380,520490
BIC,20141013,12.0380,12.1933,12.0380,12.1933,308880
BIC,20141014,12.1156,12.2710,11.8826,11.9603,326780
BIC,20141015,11.8826,11.9603,11.5720,11.5720,306790
BIC,20141016,11.5720,11.5720,10.7954,10.7954,341020
BIC,20141017,10.5624,10.8731,10.1741,10.7954,289170
BIC,20141020,11.0284,11.0284,10.6401,10.7954,173590
BIC,20141021,10.4847,10.7954,10.4847,10.6400,25550
BIC,20141022,10.6400,11.3390,10.5623,11.1060,363270
BIC,20141023,11.1060,11.1837,10.5623,10.5624,185140
BIC,20141024,10.8731,10.8731,10.5624,10.6400,111620
BIC,20141027,11.1060,11.1060,10.1740,10.2517,173790
BIC,20141028,10.2517,10.3294,10.0187,10.0187,211200
BIC,20141029,10.4847,10.4847,10.1740,10.4847,120780
BIC,20141030,10.4847,10.4847,10.2517,10.4070,50330
BIC,20141031,10.4070,10.9506,10.3293,10.8730,265470
BIC,20141103,10.8730,11.2613,10.8730,11.1060,161070
BIC,20141104,11.1060,11.1060,10.8730,10.8730,91820
BIC,20141105,10.8730,10.8730,10.6400,10.7177,122250
BIC,20141106,10.7177,11.0284,10.7177,10.8730,97730
BIC,20141107,10.9507,10.9507,10.7953,10.9507,49350
BIC,20141110,10.9507,11.0284,10.6400,10.8730,98740
BIC,20141111,10.9507,10.9507,10.6400,10.7177,87490
BIC,20141112,10.7177,10.8730,10.7177,10.8730,89240
BIC,20141113,10.7177,11.0283,10.7177,10.8730,75860
BIC,20141114,10.8730,10.8730,10.7177,10.8730,102810
BIC,20141117,10.8730,10.8730,10.7953,10.8730,114780
BIC,20141118,10.8730,10.8730,10.6400,10.6400,134900
BIC,20141119,10.6400,10.6400,10.4847,10.6400,84900
BIC,20141120,10.7177,10.7953,10.4847,10.7177,52330
BIC,20141121,10.7954,11.1837,10.7177,11.0284,405680
BIC,20141124,11.1061,11.1061,10.7177,11.0284,113770
BIC,20141125,11.0284,11.0284,10.8731,10.9507,77700
BIC,20141126,10.7954,10.9507,10.7177,10.7954,157510
BIC,20141127,10.8731,10.8731,10.4847,10.5624,127790
BIC,20141128,10.6401,10.7954,10.5624,10.5624,100150
BIC,20141201,10.7177,10.8731,10.7177,10.7954,208340
BIC,20141202,10.7954,10.8731,10.7177,10.8730,83500
BIC,20141203,10.8730,11.0284,10.7953,11.0284,228340
BIC,20141204,11.1061,11.2614,11.0284,11.1060,166650
BIC,20141205,11.1060,11.1837,11.0283,11.0284,178650
BIC,20141208,11.0284,11.1061,10.8731,11.1060,168110
BIC,20141209,11.1060,11.1060,10.6400,10.6400,129080
BIC,20141210,10.4847,10.8730,10.4847,10.8730,73610
BIC,20141211,10.8730,10.9507,10.7953,10.8730,84800
BIC,20141212,10.8730,11.1060,10.8730,11.1060,100140
BIC,20141215,11.1837,11.1837,10.9507,10.9507,68280
BIC,20141216,10.9507,11.0284,10.7954,10.9507,120230
BIC,20141217,10.8730,10.8730,10.4070,10.4847,68560
BIC,20141218,10.7177,10.7954,10.5624,10.6400,43730
BIC,20141219,10.4847,10.5623,10.4070,10.4847,136490
BIC,20141222,10.3294,10.5624,10.3294,10.4847,184660
BIC,20141223,10.5624,10.7177,10.4847,10.4847,178390
BIC,20141224,10.4847,10.6400,10.4070,10.4070,148950
BIC,20141225,10.3293,10.4070,10.1740,10.3294,44630
BIC,20141226,10.0964,10.3294,9.9411,10.0964,32480
BIC,20141229,10.1741,10.1741,9.4751,9.5527,279260
BIC,20141230,9.4750,10.1740,9.2420,10.1740,231910
BIC,20141231,10.2517,10.4847,10.0963,10.4070,38620
BIC,20150105,10.4070,10.4070,10.0963,10.3294,31300
BIC,20150106,9.7081,10.3294,9.7081,10.1740,33830
BIC,20150107,10.0963,10.5623,10.0963,10.4070,137690
BIC,20150108,10.4847,10.4847,10.1740,10.4070,39510
BIC,20150109,10.4070,10.6400,10.3293,10.4847,115570
BIC,20150112,10.6400,11.1837,10.5624,10.9507,252900
BIC,20150113,11.1060,11.1060,10.7954,10.8730,141960
BIC,20150114,11.0283,11.0283,10.6400,10.7954,51180
BIC,20150115,10.7954,10.8731,10.7954,10.7954,61900
BIC,20150116,10.6401,10.7954,10.5624,10.7177,46360
BIC,20150119,10.6400,10.8730,10.6400,10.6400,18630
BIC,20150120,10.7953,10.7953,10.4847,10.7177,39500
BIC,20150121,10.7954,10.7954,10.6400,10.6400,8570
BIC,20150122,10.6400,10.7177,10.5623,10.7177,45090
BIC,20150123,10.8730,10.8730,10.7177,10.8730,95220
BIC,20150126,10.8730,10.8730,10.7177,10.7177,7770
BIC,20150127,10.6400,11.3390,10.0187,11.1837,258260
BIC,20150128,11.1837,11.1837,10.8730,11.0284,75460
BIC,20150129,11.1061,11.1061,10.9507,11.1060,32760
BIC,20150130,11.1060,11.1060,10.7953,10.7954,48320
BIC,20150202,10.7177,10.7177,10.6401,10.7177,15070
BIC,20150203,10.7177,10.7954,10.7177,10.7954,1750
BIC,20150204,10.5624,10.7177,10.5624,10.7177,8310
BIC,20150205,10.5624,10.7177,10.5624,10.6400,19910
BIC,20150206,10.7953,10.7953,10.6400,10.7177,16170
BIC,20150209,10.7177,10.7177,10.5624,10.7177,24350
BIC,20150210,10.7177,10.7177,10.6400,10.7177,47910
BIC,20150211,10.7177,10.7954,10.7177,10.7954,29510
BIC,20150212,10.7954,11.4167,10.7954,11.3390,183030
BIC,20150213,11.4167,11.4167,11.1060,11.2613,6280
BIC,20150224,11.2613,11.4943,11.2613,11.4943,34640
BIC,20150225,11.5720,11.5720,11.1060,11.2613,138070
BIC,20150226,11.4166,11.4166,11.1836,11.3390,58320
BIC,20150227,11.3390,11.5720,11.2613,11.5720,157450
BIC,20150302,11.5720,12.3486,11.5720,12.2710,875320
BIC,20150303,12.4263,13.1253,12.4263,13.1253,477500
BIC,20150304,13.3583,13.5136,13.0476,13.1253,550760
BIC,20150305,13.1253,13.1253,12.5816,13.1253,385910
BIC,20150306,13.2030,13.2030,12.8923,13.2030,144130
BIC,20150309,13.2030,13.2030,12.9700,12.9700,194570
BIC,20150310,12.8147,13.1253,12.8147,13.0476,258690
BIC,20150311,13.0476,13.0476,12.6593,12.6593,313880
BIC,20150312,12.6593,12.8923,12.5816,12.7370,202160
BIC,20150313,12.7370,13.0477,12.5816,12.5816,229290
BIC,20150316,12.5816,13.0476,12.4263,12.6593,404600
BIC,20150317,12.8146,13.1253,12.7370,13.0476,290930
BIC,20150318,13.0476,13.0476,12.8923,12.8923,80830
BIC,20150319,12.9700,13.0476,12.7370,12.7370,146930
BIC,20150320,12.7370,12.7370,12.5817,12.7370,160530
BIC,20150323,12.9700,12.9700,12.5040,12.5040,109640
BIC,20150324,13.0837,13.0837,12.3384,12.5865,115780
BIC,20150325,12.5865,12.5865,12.4209,12.5037,33850
BIC,20150326,12.3381,13.3318,12.3381,13.3317,370770
BIC,20150327,13.9941,13.9941,13.2489,13.2489,163040
BIC,20150330,13.1661,13.2489,12.9177,13.0005,76880
BIC,20150331,13.0005,13.0005,12.5037,12.7521,59280
BIC,20150401,12.9177,12.9177,12.4209,12.5037,101640
BIC,20150402,12.4209,12.7521,12.0897,12.7521,134300
BIC,20150403,12.7521,13.0833,12.5865,13.0833,148010
BIC,20150406,13.0833,13.0833,12.8349,13.0005,27120
BIC,20150407,13.0005,13.1661,12.8349,13.1661,204030
BIC,20150408,13.2489,13.8285,13.1661,13.7458,389240
BIC,20150409,13.9114,14.2426,13.7458,14.2426,356160
BIC,20150410,14.3254,14.3254,13.6630,13.9942,267550
BIC,20150413,13.9942,14.1598,13.8286,13.9942,202470
BIC,20150414,14.0770,14.0770,13.9114,13.9114,210480
